Transaction_ID,Date,Customer_ID,Product_ID,Quantity,Discount
1104,2023-05-06,75,40,2,0.1962473769166731
1105,2024-03-27,60,25,2,0.03575177442657764
1106,2022-11-22,35,17,1,0.06233704333635062
1107,2023-02-12,62,45,3,0.05006701622900194
1108,2024-06-25,24,13,3,0.00801781783244353
1109,2024-06-05,53,7,3,0.043055909743247515
1110,2023-06-06,67,47,1,0.03392787497119796
1111,2022-07-30,39,8,3,0.08476677018161156
1112,2022-04-25,51,15,3,0.15215384107977728
1113,2023-11-22,64,40,1,0.045686588291237666
1114,2022-01-17,1,13,2,0.02222087464465683
1115,2022-06-04,33,39,1,0.0938463043722013
1116,2022-09-04,73,46,2,0.1301456617317403
1117,2024-04-09,61,27,1,0.13972433804421078
1118,2024-08-11,46,49,3,0.16416796751678508
1119,2024-09-27,75,26,1,0.0773664680976703
1120,2022-03-13,60,10,3,0.08568523594110658
1121,2023-11-20,82,34,3,0.056198570127798456
1122,2024-05-30,45,29,2,0.03414028196712487
1123,2023-09-21,6,46,2,0.07001867182517381
1124,2023-05-04,44,50,3,0.09148342382760329
1125,2022-10-26,26,10,1,0.18161903084788072
1126,2024-01-26,46,28,1,0.08852760236933575
1127,2024-07-16,14,44,3,0.18669728882022546
1128,2022-03-26,31,43,1,0.01991086062484029
1129,2024-07-30,48,40,2,0.07218168501083029
1130,2023-02-03,84,40,1,0.04059778006504525
1131,2023-08-15,48,8,1,0.09430898317876808
1132,2024-01-27,95,43,1,0.052814102330004525
1133,2024-05-14,8,17,3,0.1835393555531089
1134,2022-11-28,44,4,3,0.07078237689495906
1135,2022-02-03,86,1,2,0.011135103223360799
1136,2022-05-02,40,35,2,0.029952176807692334
1137,2023-06-12,95,5,2,0.16017306194837877
1138,2023-03-26,89,50,1,0.05132257173402926
1139,2023-09-22,17,40,2,0.08206973099615478
1140,2022-04-13,96,24,2,0.1161589744197938
1141,2022-04-18,7,42,2,0.17071524958539686
1142,2023-09-03,14,31,1,0.10047288066598253
1143,2022-12-25,7,27,2,0.1198255331299984
1144,2023-06-03,44,39,1,0.12804393016447435
1145,2022-07-31,65,13,1,0.13106435982459447
1146,2023-09-10,78,21,1,0.15880282507563004
1147,2024-07-28,74,1,1,0.001440069943213218
1148,2022-10-27,3,22,1,0.18405426128901262
1149,2022-12-01,79,9,3,0.1402981759481022
1150,2022-12-19,31,2,3,0.11440457629088946
1151,2023-12-19,10,6,3,0.04648541263040915
1152,2022-09-28,39,29,2,0.17778764371112327
1153,2024-02-15,63,39,3,0.07073213341333862
1154,2023-10-06,65,38,3,0.06587005196722162
1155,2023-03-16,71,19,1,0.14516229858857174
1156,2023-04-21,67,35,3,0.1258951314628252
1157,2024-05-06,62,48,2,0.06443826223014153
1158,2022-07-09,85,24,1,0.07873468662662697
1159,2023-09-08,33,3,2,0.09678780647317092
1160,2022-12-15,22,7,1,0.03612474712892122
1161,2024-01-31,41,13,2,0.10555365042999297
1162,2022-06-30,60,37,3,0.06105401582474153
1163,2024-04-10,17,34,3,0.13432456985105315
1164,2022-05-20,92,35,3,0.1567574404777439
1165,2023-11-07,14,39,1,0.019348509732416086
1166,2022-09-01,37,10,3,0.0034574363778924425
1167,2023-01-08,40,13,1,0.002864878854255637
1168,2023-09-02,71,41,1,0.11095497835920826
1169,2022-06-28,69,47,2,0.14088888112053669
1170,2023-07-21,95,20,1,0.029462615994986365
1171,2024-08-31,2,5,2,0.02831164758914122
1172,2022-03-10,19,37,2,0.040149643793119895
1173,2022-06-04,28,10,3,0.11765953797694893
1174,2024-04-21,24,30,1,0.10469821284823624
1175,2023-09-04,67,48,2,0.1303662377612224
1176,2022-06-16,7,42,1,0.14616468791317525
1177,2023-01-16,91,1,1,0.1454415235344255
1178,2024-03-22,8,12,2,0.11218750997735719
1179,2024-01-11,63,14,3,0.051286544471860124
1180,2024-02-17,50,34,2,0.004004374116050147
1181,2024-02-24,58,15,3,0.07994335230362502
1182,2024-01-31,77,28,1,0.1628663443497397
1183,2023-03-29,64,44,3,0.17501880376589898
1184,2023-01-18,11,50,1,0.15073621987886232
1185,2024-01-20,66,32,2,0.18221969499983626
1186,2022-12-23,82,32,3,0.0274037969789243
1187,2023-05-27,9,36,1,0.035412084987316315
1188,2022-09-11,65,38,3,0.09425609781586775
1189,2022-06-24,88,42,3,0.05140291105651194
1190,2022-04-15,82,2,2,0.04120640781856675
1191,2022-12-04,97,31,3,0.019952261827443387
1192,2023-08-04,82,10,1,0.08648133372442757
1193,2022-10-04,26,23,3,0.0678019461156512
1194,2023-09-30,99,34,1,0.15999357540109216
1195,2022-10-30,24,7,2,0.15801365552948088
1196,2023-12-31,26,1,3,0.14764868139288265
1197,2022-12-04,47,16,1,0.18552505325360746
1198,2024-03-04,42,6,3,0.009600193532817804
1199,2022-06-21,45,6,3,0.029304438523217447
1200,2024-06-08,15,39,1,0.19782926072335766
1201,2023-10-08,51,36,3,0.09776595026430493
1202,2024-01-29,51,17,2,0.13066448756150348
1203,2024-05-23,100,11,3,0.08167412310242249
1204,2023-08-02,81,13,2,0.11053412381500005
1205,2024-03-13,21,47,1,0.07194955099133082
1206,2023-10-03,78,50,2,0.10713654141638213
1207,2023-03-27,84,42,2,0.05987499938266834
1208,2023-12-11,32,32,2,0.09008685388776926
1209,2024-02-07,47,28,2,0.0879606683250265
1210,2023-10-09,98,10,3,0.17528947363466618
1211,2023-12-28,20,31,2,0.1397362326254293
1212,2024-04-01,40,5,1,0.0743759790577183
1213,2022-12-02,12,19,1,0.17809438243359665
1214,2023-03-27,73,11,3,0.05709739229960451
1215,2023-05-04,67,12,3,0.0007353542727809082
1216,2024-08-20,93,32,2,0.1351028683598747
1217,2022-02-04,83,6,2,0.19317042827859499
1218,2022-08-11,88,45,1,0.1623957534390969
1219,2024-02-06,37,1,1,0.05298571030566082
1220,2024-04-17,94,18,3,0.009855610169446938
1221,2023-02-23,17,47,3,0.062347343901267
1222,2022-08-01,51,22,2,0.09234742950622406
1223,2022-01-01,17,34,1,0.02997742874715217
1224,2024-03-15,64,3,2,0.0016857062045434912
1225,2024-04-18,34,30,1,0.041223653228105464
1226,2022-09-01,50,1,1,0.18647086108787955
1227,2024-01-05,94,8,3,0.14855969088773066
1228,2023-04-15,96,10,1,0.10603241271048913
1229,2023-03-10,40,3,3,0.17841282211012044
1230,2022-07-08,4,27,1,0.005050059844837796
1231,2022-10-03,52,18,3,0.03310199160383287
1232,2023-01-14,19,13,3,0.105649106031778
1233,2022-01-01,31,31,2,0.06821123724872016
1234,2024-04-28,56,14,2,0.16364528515490004
1235,2024-02-17,29,34,3,0.029522456790245368
1236,2023-09-28,8,30,2,0.1641432470897339
1237,2023-07-24,94,38,2,0.1613623002373297
1238,2023-01-13,44,21,1,0.010811633688699286
1239,2024-02-02,33,26,1,0.13586004151827905
1240,2023-04-28,37,13,2,0.12676685640580596
1241,2023-11-08,37,19,1,0.12802536315563132
1242,2022-05-08,30,7,1,0.046977819057378814
1243,2022-03-28,57,6,2,0.023739957073491014
1244,2022-12-19,90,4,3,0.016960487589005858
1245,2024-07-22,71,25,1,0.013377388408652347
1246,2022-07-06,54,23,2,0.1414327622471949
1247,2023-12-31,64,50,3,0.16949138799055247
1248,2024-01-14,12,34,3,0.0988882417643632
1249,2023-09-16,42,37,2,0.08070050782546252
1250,2023-10-28,74,34,3,0.06576622246065977
1251,2023-03-28,66,35,1,0.15870352507007876
1252,2024-06-04,58,6,2,0.01088439108986632
1253,2024-01-05,96,38,3,0.19115963114977352
1254,2023-12-26,18,32,2,0.18578249536375901
1255,2022-04-19,62,17,2,0.028992856902770314
1256,2023-01-01,52,17,3,0.009991531749852456
1257,2023-10-26,35,7,3,0.12932040591413305
1258,2023-05-20,74,28,3,0.0926735682299771
1259,2022-12-21,36,5,1,0.18430602087965464
1260,2022-05-02,17,35,1,0.1096498913580592
1261,2022-01-06,89,35,3,0.18649165771043907
1262,2022-02-28,4,24,2,0.12739157728529518
1263,2023-04-20,92,27,2,0.10312541096000571
1264,2022-04-05,74,34,1,0.12300828648087257
1265,2023-05-21,5,13,2,0.18142287684548608
1266,2023-08-17,28,24,3,0.17152394619257783
1267,2023-11-01,50,5,1,0.02315842723051096
1268,2024-07-11,66,31,1,0.19651963658530702
1269,2024-02-29,90,43,3,0.012650145689597015
1270,2022-12-18,12,7,1,0.005755512317171307
1271,2024-09-17,9,28,3,0.18114710985618446
1272,2023-06-22,48,32,2,0.1840801904372657
1273,2023-05-17,29,22,3,0.07604741878231341
1274,2024-06-14,94,17,2,0.12108907746075775
1275,2022-07-01,36,5,3,0.017404928392161567
1276,2023-04-24,51,3,3,0.04539378363368625
1277,2023-05-18,86,22,1,0.1555185656958622
1278,2024-05-24,57,40,1,0.1031045761124102
1279,2023-02-06,31,8,3,0.11094975442672783
1280,2024-01-06,39,31,2,0.09028257579331223
1281,2024-07-06,36,3,3,0.010237803619711938
1282,2024-09-24,65,7,3,0.11552851646080516
1283,2022-02-20,7,5,2,0.042743653642501794
1284,2023-01-02,98,30,3,0.13851936562954084
1285,2024-07-07,61,1,1,0.04076816345933352
1286,2024-07-16,53,19,3,0.04088250605030717
1287,2023-06-16,59,5,3,0.1280042958869866
1288,2023-08-13,13,43,1,0.012686016145184853
1289,2024-04-12,45,8,2,0.13839300563601695
1290,2023-09-05,46,49,2,0.132912232418931
1291,2022-05-29,7,4,1,0.08998749321906988
1292,2023-03-02,34,44,3,0.15444565356381695
1293,2022-01-07,30,1,1,0.024266694271458666
1294,2023-11-28,74,21,1,0.07714984687457745
1295,2024-06-28,72,35,2,0.13438981696584545
1296,2022-08-26,77,27,1,0.09501335903061939
1297,2024-07-11,38,14,1,0.04770303000159957
1298,2022-06-23,26,3,3,0.1145627841452933
1299,2022-10-14,15,24,2,0.062032954994033475
1300,2022-06-07,13,12,2,0.12618735277447593
1301,2023-03-24,6,43,2,0.07790946056161403
1302,2024-07-24,80,22,1,0.014533159767731419
1303,2022-12-08,65,14,3,0.010359679126843569
1304,2024-02-18,48,49,1,0.1884638811758295
1305,2022-03-12,99,23,3,0.1774143562552609
1306,2023-09-13,2,5,2,0.12322271662127349
1307,2022-12-12,91,1,3,0.13703133335229775
1308,2023-11-04,57,18,1,0.04752245317742643
1309,2023-05-15,96,32,2,0.13163561763308046
1310,2023-02-08,10,33,2,0.012758931659910024
1311,2023-04-06,36,21,1,0.14482073049638325
1312,2023-01-09,44,21,1,0.17551004765375325
1313,2023-12-11,61,26,2,0.1997664171017629
1314,2023-08-14,10,1,2,0.14609251235192958
1315,2022-01-13,29,16,1,0.12282317598658055
1316,2023-11-02,93,17,1,0.1474867603567158
1317,2023-02-11,9,28,3,0.11706611299633646
1318,2022-11-15,60,28,2,0.08134232938421844
1319,2022-03-31,96,30,1,0.17855023571083517
1320,2024-09-05,22,12,2,0.16729547170615008
1321,2023-09-20,93,30,2,0.14153154706009347
1322,2024-08-20,11,25,1,0.04076560959317726
1323,2022-11-02,91,50,1,0.1449181128502485
1324,2023-04-23,17,45,3,0.058993429790409294
1325,2022-05-28,98,40,3,0.02353542204853043
1326,2022-12-03,15,13,1,0.09360318869618359
1327,2024-03-17,92,48,3,0.17767818001232122
1328,2022-02-03,69,9,2,0.06174092116201986
1329,2024-04-30,37,36,1,0.17198937307281004
1330,2023-04-29,63,15,3,0.09196542750120401
1331,2022-06-21,57,43,2,0.02775841378775572
1332,2022-04-06,16,22,2,0.18647587329919216
1333,2023-05-02,7,29,2,0.10892282421483382
1334,2024-08-24,74,47,2,0.11734727398220933
1335,2022-10-06,21,8,2,0.14996560338494663
1336,2023-10-07,55,46,1,0.1971773398627776
1337,2022-07-27,16,18,2,0.07247476257467238
1338,2024-06-18,68,41,3,0.04074452106420206
1339,2023-11-08,62,1,2,0.11788846544037748
1340,2024-08-15,90,32,1,0.0364769059213883
1341,2022-12-02,32,40,1,0.0981665466195259
1342,2024-04-11,77,4,2,0.08996825871293862
1343,2022-01-21,89,17,2,0.0033012529627926227
1344,2023-04-01,26,32,3,0.14593357136004986
1345,2022-03-05,49,4,2,0.19578758512212185
1346,2022-11-19,26,47,3,0.07681403557745992
1347,2022-07-22,40,34,2,0.16552261763976206
1348,2024-02-03,40,44,1,0.10962639032334187
1349,2023-06-22,67,12,1,0.03971238331629399
1350,2023-10-26,86,17,1,0.0707043782714905
1351,2024-01-31,83,38,3,0.09860256043428098
1352,2023-06-03,98,11,1,0.0399059088424528
1353,2024-03-24,16,43,1,0.015027094090384698
1354,2022-12-24,49,23,2,0.0690686922181538
1355,2023-12-16,11,5,3,0.1405059595433011
1356,2023-09-13,8,23,3,0.0416680267524044
1357,2023-01-14,86,22,2,0.1647595569399183
1358,2024-02-14,21,12,1,0.06173221787773251
1359,2022-09-02,19,6,2,0.1241874382407626
1360,2023-10-13,68,19,1,0.030162463952611154
1361,2023-02-04,51,18,3,0.1488271688667759
1362,2023-03-21,76,3,2,0.08175650204330809
1363,2024-08-01,64,24,2,0.047459105451918296
1364,2024-03-10,9,41,1,0.11484404797641282
1365,2023-07-19,61,49,2,0.02284115940590177
1366,2022-02-27,91,12,2,0.1114977627946791
1367,2022-06-22,10,47,2,0.05200244096248503
1368,2023-10-01,66,48,1,0.03431922246070096
1369,2024-01-26,25,30,2,0.0993633792947633
1370,2024-06-05,3,33,2,0.10029080344252105
1371,2023-09-24,99,3,2,0.1038115085277726
1372,2022-09-30,95,1,3,0.02753930401282321
1373,2022-11-30,25,10,3,0.14061059596581935
1374,2023-10-08,97,14,3,0.04879568692702727
1375,2024-04-29,48,1,1,0.12803350539841155
1376,2023-03-15,96,4,3,0.1636165340766414
1377,2023-03-06,52,47,2,0.16582579272295156
1378,2024-02-24,81,28,3,0.08003394166447596
1379,2023-10-13,55,12,1,0.14950979760750913
1380,2022-06-22,57,45,1,0.09598896183352952
1381,2023-11-04,58,35,3,0.0390412641922308
1382,2022-05-11,29,14,2,0.05855885129395706
1383,2023-10-31,65,27,1,0.033637411273914154
1384,2022-08-23,94,11,1,0.15296559314800792
1385,2023-12-22,53,37,2,0.1425177061342419
1386,2023-08-18,14,13,3,0.03814557627484954
1387,2023-04-23,31,46,3,0.193130469411847
1388,2023-04-07,6,45,2,0.06985335006115441
1389,2023-08-01,28,18,3,0.13688279133707526
1390,2023-02-12,97,3,2,0.0735187207396869
1391,2022-03-11,79,29,2,0.12496011261619709
1392,2024-08-02,14,10,3,0.07747780041595889
1393,2024-02-10,25,24,1,0.14153162459444044
1394,2023-04-23,95,47,2,0.12000624337944062
1395,2023-11-27,99,5,3,0.05933998436124939
1396,2023-10-28,26,9,1,0.13218348484242012
1397,2024-03-21,47,1,1,0.02642460713687296
1398,2024-02-26,24,50,1,0.13264319899743024
1399,2024-05-15,39,37,2,0.04488871480000576
1400,2023-09-23,72,6,3,0.14514964046653187
1401,2024-04-25,69,43,3,0.12512325042810454
1402,2022-01-20,64,19,1,0.08545338543166225
1403,2024-09-17,26,26,1,0.02543881942666495
1404,2022-09-02,89,24,3,0.11564942381950097
1405,2022-06-07,1,10,2,0.11327097611288744
1406,2024-06-27,78,25,1,0.09485165298879035
1407,2023-09-30,64,35,1,0.1366593751269495
1408,2022-10-24,70,41,1,0.011395894642205319
1409,2022-01-11,86,28,1,0.17175345561158273
1410,2023-08-02,71,12,2,0.15863251989488747
1411,2022-12-20,32,24,1,0.13960312856055643
1412,2022-02-24,60,5,3,0.17597810443204512
1413,2023-05-05,99,26,2,0.15623530274838082
1414,2023-03-14,69,9,2,0.08201438490755251
1415,2023-10-31,48,20,3,0.0821259555148657
1416,2023-09-20,20,46,2,0.14139972010774912
1417,2022-11-09,29,40,3,0.09743776178971655
1418,2022-04-25,25,23,3,0.15008176794444428
1419,2023-04-21,81,39,2,0.13729533514046915
1420,2022-08-25,64,7,3,0.04839123119041262
1421,2022-12-22,49,31,2,0.17427067043439726
1422,2023-04-13,61,40,1,0.08091288622676987
1423,2024-05-27,97,18,1,0.033744723072873954
1424,2024-09-27,68,16,2,0.10480087370865031
1425,2022-12-05,67,14,1,0.002718899734279856
1426,2023-09-06,66,41,3,0.18365926670878419
1427,2022-06-29,76,44,3,0.17401062175469906
1428,2024-06-26,30,28,2,0.14663957268073538
1429,2024-08-18,65,50,3,0.16463598830653023
1430,2022-11-20,93,33,2,0.12439359111528658
1431,2023-01-02,69,29,2,0.11148542213326612
1432,2024-02-05,100,31,2,0.042085244557756196
1433,2023-08-17,23,50,3,0.04582962182993666
1434,2024-04-09,90,25,1,0.09008431932222256
1435,2023-11-04,3,31,3,0.1718868594473189
1436,2024-04-02,16,48,2,0.03958155232992655
1437,2024-08-10,84,16,3,0.11022422113974994
1438,2022-11-13,3,15,3,0.11661204009176705
1439,2022-11-20,31,40,3,0.1306213217817962
1440,2023-01-11,31,19,3,0.0814024981228194
1441,2023-02-04,60,1,3,0.007348098319625707
1442,2023-04-16,23,47,2,0.12787742034936836
1443,2024-02-27,73,29,1,0.056384776846538975
1444,2022-05-29,60,4,2,0.1441575173574978
1445,2022-01-24,99,44,2,0.10254938423331406
1446,2023-12-29,18,23,2,0.005809140575423211
1447,2022-11-17,62,46,1,0.007266614312602737
1448,2022-10-10,47,31,1,0.15637925305519718
1449,2022-03-27,48,1,2,0.09913138306555061
1450,2024-05-21,24,21,2,0.033035224270708555
1451,2024-04-29,33,39,1,0.0681730565165826
1452,2024-03-08,96,21,1,0.10921917610352881
1453,2023-06-20,45,39,2,0.040215334352198734
1454,2023-11-22,68,41,2,0.12093729869577137
1455,2023-09-07,97,28,2,0.09834308283740543
1456,2023-05-18,1,17,2,0.19724147385255322
1457,2024-09-17,8,50,2,0.18266269889595887
1458,2024-06-19,55,12,2,0.17695293856599667
1459,2024-07-17,26,26,1,0.01943114150323029
1460,2022-05-31,44,34,2,0.18753934464697197
1461,2024-06-06,31,9,2,0.1952943886410848
1462,2024-09-09,54,17,3,0.1372480592831976
1463,2024-04-21,89,35,3,0.1986972290889137
1464,2023-08-07,75,16,2,0.13634444028201906
1465,2022-10-07,70,45,3,0.030908659281836372
1466,2022-02-25,10,40,2,0.11595974144907956
1467,2024-05-03,9,25,3,0.09375622494568459
1468,2023-02-06,23,7,3,0.07893715169644513
1469,2024-03-21,54,8,2,0.19542391391872907
1470,2024-04-17,76,18,3,0.01580071720736034
1471,2024-06-15,36,17,1,0.0926148587721418
1472,2023-06-27,69,18,3,0.15654114760994292
1473,2023-11-18,9,45,1,0.1975246459927863
1474,2023-09-07,40,50,2,0.040930637970442364
1475,2023-04-17,21,15,1,0.017729746049502438
1476,2022-09-02,38,3,1,0.07212765038050768
1477,2022-01-01,88,17,3,0.03327378442466811
1478,2022-09-13,93,23,3,0.19280529156012902
1479,2023-09-11,46,5,3,0.08179856137224971
1480,2022-07-28,56,14,3,0.000355206680147413
1481,2023-01-31,57,13,2,0.003638990374066675
1482,2023-08-19,63,41,2,0.08834921963950366
1483,2024-09-15,91,11,1,0.002430157853618531
1484,2024-02-01,47,3,2,0.11577855809895075
1485,2022-03-07,77,16,1,0.19337674592028625
1486,2022-07-15,62,48,2,0.1799951168316264
1487,2022-05-30,67,23,2,0.014288657547960671
1488,2022-10-12,63,35,3,0.06330713648868143
1489,2024-01-11,25,7,1,0.051080005659370126
1490,2022-07-06,85,15,2,0.006696449883416733
1491,2022-09-27,38,34,1,0.08228753822767752
1492,2022-08-20,28,19,2,0.16711081585108137
1493,2023-04-05,22,15,1,0.06014737491975091
1494,2024-03-15,99,42,1,0.1821297803464359
1495,2022-02-11,95,46,1,0.011336026018957402
1496,2022-08-25,11,38,3,0.057869916142022616
1497,2022-11-02,29,28,1,0.13762575600682386
1498,2022-09-22,77,9,1,0.00399157154060954
1499,2022-05-15,11,41,1,0.16002632971702627
1500,2024-04-02,82,31,3,0.1260368134989463
1501,2023-05-14,63,30,1,0.001489552494992874
1502,2023-12-08,21,2,2,0.14349641245524716
1503,2023-07-19,53,20,3,0.09420885632791982
1504,2023-08-15,33,23,2,0.19058913489840484
1505,2024-07-21,88,6,1,0.019581035886099385
1506,2022-05-27,82,1,1,0.1643909490242467
1507,2023-02-02,40,49,2,0.15756699752652975
1508,2024-05-02,95,21,3,0.16498851447451623
1509,2023-10-07,25,41,3,0.013538046141677307
1510,2022-05-07,86,13,3,0.14989466244367772
1511,2023-08-26,15,22,3,0.13290827736973546
1512,2023-05-22,92,22,2,0.12149875036799936
1513,2024-09-21,74,7,1,0.045077186446052436
1514,2022-12-13,13,43,2,0.022013264855784677
1515,2024-09-21,29,47,3,0.17458980351628628
1516,2023-09-14,30,4,3,0.0022257934181050933
1517,2022-08-03,97,27,3,0.061759987435214964
1518,2024-07-04,39,14,2,0.19002878991749744
1519,2022-08-22,96,35,3,0.09172420055849487
1520,2024-03-24,81,12,3,0.1309708280684902
1521,2022-12-31,71,17,2,0.03413479169066933
1522,2022-02-16,45,34,2,0.17057254159927593
1523,2022-10-25,33,14,3,0.18293600365862683
1524,2023-02-08,84,4,2,0.15639595222540234
1525,2022-01-26,3,11,3,0.09056033133239534
1526,2022-01-10,60,1,1,0.11918050275969319
1527,2023-10-20,81,41,3,0.19051140207520775
1528,2024-01-04,58,36,2,0.15705893133164125
1529,2022-08-01,53,5,1,0.1810482618212101
1530,2024-03-11,87,22,2,0.07409694350140346
1531,2022-10-13,100,46,2,0.13017807340345064
1532,2022-04-17,10,29,1,0.16939141095501065
1533,2024-06-20,80,13,2,0.053843474966086574
1534,2024-02-29,84,13,2,0.09816819245264244
1535,2023-05-17,47,17,1,0.12539364329285016
1536,2023-06-29,19,10,3,0.19830468364494344
1537,2022-06-12,31,2,1,0.029895127060515447
1538,2023-12-24,23,42,2,0.10897192117913473
1539,2022-02-16,15,28,3,0.08805057342038558
1540,2023-09-07,85,24,2,0.13896399834029
1541,2022-02-09,40,5,2,0.02100615491672897
1542,2022-12-24,44,39,1,0.02804388134326732
1543,2023-07-15,82,43,2,0.15409377426675983
1544,2024-05-01,5,8,2,0.043473975147909454
1545,2022-04-22,67,5,1,0.18504620820098222
1546,2024-08-04,72,25,3,0.16737997157095597
1547,2023-01-20,85,5,2,0.18569094222641463
1548,2022-08-24,32,48,3,0.033795416503936825
1549,2023-05-05,49,8,3,0.04375243338048294
1550,2023-05-30,1,11,3,0.1311136097051072
1551,2023-12-06,41,27,2,0.15830880475724393
1552,2022-01-11,52,43,3,0.13073582502789727
1553,2022-12-13,46,47,2,0.07153711639871321
1554,2024-06-30,27,17,3,0.1525148784408729
1555,2023-01-08,23,10,2,0.14519556999732153
1556,2023-11-22,98,30,1,0.1609509186344142
1557,2023-01-19,10,49,1,0.10619196706960797
1558,2022-01-31,40,4,1,0.05223775737369072
1559,2023-07-13,44,20,1,0.15494317148895662
1560,2023-11-17,3,4,2,0.09713788053883653
1561,2023-11-18,68,20,1,0.02582855821691228
1562,2023-08-17,27,4,3,0.08075658890814275
1563,2024-07-08,55,38,3,0.07412524443579793
1564,2022-04-07,53,48,1,0.16686957715361228
1565,2023-03-15,32,49,2,0.09979780669744474
1566,2024-05-28,6,21,3,0.016490165037068794
1567,2023-08-21,51,15,2,0.1484089820187041
1568,2024-04-20,18,40,3,0.11709932597068118
1569,2022-02-08,99,46,1,0.0002532952182799919
1570,2022-02-22,69,47,2,0.0835143868423664
1571,2022-11-30,65,20,2,0.0674573568587854
1572,2023-05-17,62,5,1,0.033234919592242916
1573,2023-04-15,60,34,3,0.1820360477953286
1574,2022-05-03,89,14,2,0.17930134804619416
1575,2022-02-22,65,44,2,0.08709023302592167
1576,2023-09-02,31,44,3,0.17947699852060942
1577,2022-05-05,27,14,3,0.19792796629369047
1578,2023-09-29,13,9,3,0.16018335872818995
1579,2022-03-06,60,15,1,0.04147499609988736
1580,2023-11-10,61,48,3,0.1037069054793153
1581,2023-02-20,90,29,2,0.1970499727733983
1582,2022-07-20,21,22,1,0.09855306634489112
1583,2022-02-27,24,6,3,0.1900337476988991
1584,2023-07-09,24,1,1,0.11248125631891481
1585,2022-06-08,8,36,3,0.1299517627669101
1586,2022-01-01,50,8,1,0.11413709654171399
1587,2022-07-30,72,20,1,0.13306099660763468
1588,2022-10-24,41,41,3,0.17807004465898918
1589,2022-10-11,16,2,2,0.1921757105751423
1590,2023-10-02,6,13,2,0.11418830189031144
1591,2022-12-14,70,25,3,0.17137587957473166
1592,2024-06-05,50,42,3,0.18504656638085323
1593,2022-12-07,1,14,3,0.08528718621880094
1594,2024-06-23,93,40,2,0.04815474977627761
1595,2024-08-31,88,1,1,0.1889962395370177
1596,2023-03-04,83,14,3,0.040536412998385576
1597,2023-06-05,28,32,1,0.16769690099779822
1598,2023-01-23,12,25,2,0.10928256521332978
1599,2022-09-29,8,15,3,0.08317148813604963
1600,2023-04-02,84,1,3,0.15723844951664293
1601,2022-09-01,15,14,1,0.03145684390544601
1602,2023-12-17,85,46,3,0.0015411855878520342
1603,2024-08-20,56,12,1,0.11019375485731386
1604,2024-09-11,39,27,3,0.17175512045000638
1605,2022-12-29,77,50,1,0.06195106091143701
1606,2022-04-23,18,19,1,0.053630729155339285
1607,2023-09-26,49,18,2,0.08187744152705466
1608,2022-03-27,46,15,2,0.14084926333324196
1609,2024-04-22,59,18,1,0.13133205220520988
1610,2023-01-11,53,42,1,0.03259121393366284
1611,2024-09-26,49,49,1,0.06736368650297449
1612,2023-11-11,84,18,2,0.039074612658361256
1613,2022-03-31,84,8,2,0.19263911393154545
1614,2023-02-23,14,33,2,0.18234823118498406
1615,2022-05-10,85,19,3,0.13914745977104886
1616,2022-09-16,8,42,3,0.01646651506862251
1617,2023-10-03,93,28,3,0.08826960956955357
1618,2023-10-16,9,44,2,0.05681906084066586
1619,2022-05-10,9,5,3,0.1869391732621233
1620,2022-04-27,61,28,1,0.039430261813651994
1621,2023-06-02,90,47,2,0.027660240576258155
1622,2024-03-01,24,39,2,0.06646496018647167
1623,2024-02-14,4,11,1,0.11445439845993743
1624,2023-02-23,97,9,2,0.10049916388805036
1625,2023-01-23,64,21,3,0.024072330063853564
1626,2022-01-15,26,18,3,0.16361005686405364
1627,2022-11-06,14,27,3,0.14253185402862956
1628,2022-06-21,76,45,1,0.021129982687879134
1629,2023-08-01,33,31,2,0.19853792751887417
1630,2022-07-25,36,49,2,0.08023995370431564
1631,2022-05-09,65,15,1,0.13576685195070687
1632,2023-11-01,54,45,2,0.10014572777307021
1633,2024-06-29,89,33,2,0.06368815206230101
1634,2022-01-29,17,18,2,0.013829311472009588
1635,2023-04-17,72,3,3,0.1062841972528818
1636,2022-08-29,44,10,2,0.0798496135795806
1637,2022-11-01,89,3,2,0.14838466702872896
1638,2024-07-16,20,20,2,0.16707246643325113
1639,2023-01-06,6,6,3,0.16327847939370074
1640,2022-12-22,92,24,2,0.1590397819228729
1641,2024-05-27,16,42,3,0.1984518955024367
1642,2024-05-06,19,46,2,0.04854571355347457
1643,2022-12-22,14,10,1,0.06762275881217797
1644,2022-06-04,76,41,1,0.14682736076388683
1645,2022-05-19,65,46,2,0.04031647950704187
1646,2022-04-03,47,30,3,0.08719092363637362
1647,2024-08-15,18,10,2,0.008182630786861367
1648,2024-01-13,71,50,2,0.19085537166704994
1649,2024-07-19,50,9,3,0.11204199333012999
1650,2023-07-15,1,43,1,0.07741171272924208
1651,2023-12-22,52,3,1,0.1353952094151422
1652,2023-12-25,35,31,2,0.10927419412673417
1653,2024-05-11,50,34,1,0.005063404552863604
1654,2024-07-17,3,14,2,0.10451235352453983
1655,2022-07-11,43,21,3,0.024143980395458023
1656,2023-05-22,36,40,1,0.15311127792363824
1657,2022-01-30,27,32,2,0.019857418162841235
1658,2024-02-28,93,13,2,0.1391066821100502
1659,2024-01-31,37,7,1,0.017176724445448488
1660,2023-06-25,58,21,3,0.18863553995883486
1661,2023-03-23,48,3,2,0.06601996926479606
